"","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","IC","AgeG","Timer_1_Vignette_First_Click","Timer_1_Vignette_Last_Click","Timer_1_Vignette_Page_Submit","Timer_1_Vignette_Click_Count","AC1","Ch_LoEf_1","Ch_LoEf_2","Ch_LoEf_3","Ch_LoEf_4","Ch_LoEf_5","Ch_LoEf_6","Ch_LoEf_7","Ch_LoEf_8","Ch_LoEf_9","Ch_LoEf_10","Ch_LoEf_11","Ch_LoEf_12","Ch_LoEf_13","Ch_LoEf_14","Ch_LoEf_15","Ch_HiEf_1","Ch_HiEf_2","Ch_HiEf_3","Ch_HiEf_4","Ch_HiEf_5","Ch_HiEf_6","Ch_HiEf_7","Ch_HiEf_8","Ch_HiEf_9","Ch_HiEf_10","Ch_HiEf_11","Ch_HiEf_12","Ch_HiEf_13","Ch_HiEf_14","Ch_HiEf_15","Ef_LoEf","Ef_HiEf","Qu_LoEf","Qu_HiEf","Dif_LoEf","Dif_HiEf","Val_LoEf","Val_HiEf","AC2","Sal_LoEf_1","Sal_HiEf_1","FW1","FW2","FW3","FW4","FW5","FW6","Age","Gen","Gen_3_TEXT","Nat","Cou","Lan","Edu","Lad","FB","SC0"
"253",2024-09-06 16:59:25,2024-09-06 17:10:26,0,"177.228.66.179",100,660,1,2024-09-06 17:10:27,"R_60ibSnAp3CqVUta",NA,NA,NA,NA,28.8411,-111.0403,"anonymous","EN",1,1,1.761,19.543,66.013,2,7,5,6,6,4,6,6,6,7,6,6,5,5,4,6,5,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,3,6,7,7,5,3,6,6,1,70,70,6,5,4,7,6,5,22,1,NA,"Mexicano",1,1,8,4,"ninguna",286
"254",2024-09-06 17:35:22,2024-09-06 17:44:10,0,"187.159.177.213",100,527,1,2024-09-06 17:44:11,"R_58RbnTtqwJcufFT",NA,NA,NA,NA,20.1719,-98.035,"anonymous","EN",1,1,9.961,68.659,70.058,3,7,3,2,3,4,3,6,2,3,3,4,3,3,3,2,2,7,2,4,7,7,7,3,7,7,3,4,7,4,4,4,4,7,4,4,4,6,4,4,1,70,70,1,1,3,6,6,4,22,1,NA,"Mexicana",1,1,8,6,NA,207
"255",2024-09-06 21:33:45,2024-09-06 21:47:52,0,"187.131.235.63",100,846,1,2024-09-06 21:47:53,"R_1ly8x2mPPrGowRW",NA,NA,NA,NA,19.4741,-99.2833,"anonymous","EN",1,4,0,0,188.384,0,7,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,6,6,4,4,6,6,1,50,50,4,4,1,3,5,6,60,1,NA,"Mexicana",1,1,9,8,"Buena encuesta. No tengo comentarios.",272
"256",2024-09-06 22:28:23,2024-09-06 22:38:06,0,"187.208.213.171",100,582,1,2024-09-06 22:38:07,"R_5zAdoG6qSx6FRos",NA,NA,NA,NA,19.6371,-99.1958,"anonymous","EN",1,1,3.264,59.655,61.889,5,7,7,6,6,7,7,2,5,7,7,7,5,7,7,4,7,4,6,6,7,7,5,5,5,5,7,7,4,7,6,7,6,6,5,5,4,6,2,4,4,70,60,7,4,4,6,4,2,18,2,NA,"mexicana",1,1,9,8,"es bueno aplicar nuetro conocimiento",277
"257",2024-09-05 20:08:20,2024-09-05 20:10:42,0,"201.105.172.192",30,141,0,2024-09-07 20:10:47,"R_3RWc9ApBTqHk2om",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,1.001,19.119,21.819,20,2,3,2,2,1,2,2,2,3,2,2,5,2,2,2,5,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
"258",2024-09-08 13:53:36,2024-09-08 14:00:20,0,"189.175.18.206",100,404,1,2024-09-08 14:00:21,"R_1Wwa2Q87S3cAtk5",NA,NA,NA,NA,25.6819,-100.2631,"anonymous","EN",1,1,0,0,74.856,0,7,5,4,4,4,6,6,4,5,4,4,4,5,4,4,4,6,4,4,6,5,5,5,6,4,4,4,5,4,4,4,4,6,4,4,4,5,4,4,1,65,55,3,3,5,6,4,5,26,1,NA,"Mexico",1,1,9,7,NA,226
"259",2024-09-08 14:22:47,2024-09-08 14:35:10,0,"187.213.42.102",100,742,1,2024-09-08 14:35:10,"R_5JUzW04pYUQKSxi",NA,NA,NA,NA,20.7972,-103.471,"anonymous","EN",1,3,6.1,80.277,83.686,3,7,6,6,6,5,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,7,6,6,5,7,5,6,1,60,60,6,6,5,4,6,6,51,1,NA,"canadiense",1,3,4,5,NA,282
"260",2024-09-08 21:59:39,2024-09-08 22:28:47,0,"201.108.153.85",100,1748,1,2024-09-08 22:28:48,"R_128UezGc4OvZj7U",NA,NA,NA,NA,19.54,-96.8891,"anonymous","EN",1,3,16.273,93.808,105.667,7,7,7,4,1,1,7,4,1,4,4,1,4,4,7,1,1,4,1,4,7,7,7,1,7,7,4,4,4,1,1,4,1,7,7,7,1,7,7,7,1,65,65,7,7,7,7,7,7,64,1,NA,"Mexicana",1,1,9,5,NA,228
"261",2024-09-09 01:09:19,2024-09-09 01:18:39,0,"187.190.4.104",100,560,1,2024-09-09 01:18:40,"R_31ShpxqPo6RZHQL",NA,NA,NA,NA,19.3406,-99.1521,"anonymous","EN",1,1,4.834,49.863,50.779,10,7,7,7,2,7,7,7,1,7,1,1,1,7,1,1,1,7,7,4,7,7,6,1,1,4,1,1,4,1,1,7,1,7,7,7,4,4,4,4,1,50,45,7,7,7,4,7,7,22,1,NA,"Mexicana",1,1,8,4,NA,218
"262",2024-09-09 08:39:24,2024-09-09 08:46:29,0,"201.166.178.65",100,425,1,2024-09-09 08:46:30,"R_30tJVC6zkqboHUB",NA,NA,NA,NA,19.3716,-99.1563,"anonymous","EN",1,1,1.857,45.533,78.29,5,7,7,5,7,7,7,7,7,7,7,4,7,7,7,7,6,7,7,7,7,7,5,7,7,6,4,7,6,7,6,4,6,7,7,5,5,5,7,7,1,75,60,1,1,7,7,7,4,27,1,NA,"Mexicano",1,1,6,4,"Ok",291
"263",2024-09-09 09:26:25,2024-09-09 09:30:41,0,"187.144.70.109",100,256,1,2024-09-09 09:30:42,"R_5GMsV6HTDOqyyD7",NA,NA,NA,NA,20.7015,-105.2952,"anonymous","EN",1,1,4.367,19.997,20.662,7,7,7,1,1,7,7,7,7,7,7,1,1,7,1,7,1,7,1,1,4,7,1,1,7,7,1,7,7,1,7,1,3,7,7,7,4,4,7,7,1,80,50,1,1,7,7,3,3,27,1,NA,"Mexicano",1,1,8,5,NA,222
"264",2024-09-09 11:32:41,2024-09-09 11:37:38,0,"187.191.8.209",100,296,1,2024-09-09 11:37:39,"R_1FPgcOsQOfnaJxg",NA,NA,NA,NA,20.6675,-103.6504,"anonymous","EN",1,2,0,0,40.917,0,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,4,4,1,60,60,4,4,1,4,7,7,37,1,NA,"Mexicana",1,1,9,4,NA,208
"265",2024-09-09 13:01:23,2024-09-09 13:04:34,0,"200.68.164.50",100,190,1,2024-09-09 13:04:35,"R_1sIJIFDKEQUJfUJ",NA,NA,NA,NA,25.6641,-100.3178,"anonymous","EN",1,1,0.995,23.271,24.288,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60,55,4,4,4,4,4,4,21,1,NA,"Mexicano",1,2,4,10,NA,203
"266",2024-09-09 13:06:57,2024-09-09 13:15:24,0,"189.203.204.246",100,507,1,2024-09-09 13:15:25,"R_6ZWxv9EtvXQ6DZv",NA,NA,NA,NA,20.6381,-103.348,"anonymous","EN",1,1,18.074,20.194,26.914,5,7,4,4,4,4,4,6,4,4,4,4,4,4,6,4,4,6,4,4,6,4,4,4,6,6,4,4,6,4,4,4,4,6,6,6,4,4,7,7,1,70,65,4,4,6,6,4,4,29,1,NA,"Mexicana",1,1,9,8,NA,235
"267",2024-09-09 16:37:23,2024-09-09 16:48:27,0,"189.202.79.61",100,664,1,2024-09-09 16:48:28,"R_3tzisJyAUEKqi7S",NA,NA,NA,NA,32.4664,-116.7996,"anonymous","EN",1,1,4.106,59.087,59.746,22,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,70,70,7,7,4,1,4,1,18,1,NA,"Mexicana",1,3,4,5,"Es Muy buena    Muchas gracias por esta tarea",319
"268",2024-09-09 17:35:59,2024-09-09 17:42:13,0,"187.212.131.212",100,374,1,2024-09-09 17:42:14,"R_5dzH8BC1btKuROr",NA,NA,NA,NA,20.6495,-102.3553,"anonymous","EN",1,1,0,0,30.59,0,7,5,6,4,7,7,7,7,6,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,4,4,7,7,1,60,60,7,7,7,7,7,5,20,1,NA,"Mexicano",1,1,9,4,NA,312
"269",2024-09-09 18:42:17,2024-09-09 18:48:04,0,"187.191.8.209",100,346,1,2024-09-09 18:48:05,"R_631hTTcAabwV9Sr",NA,NA,NA,NA,20.6675,-103.6504,"anonymous","EN",1,2,1.585,35.542,42.676,15,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,1,60,60,4,4,1,4,7,6,37,1,NA,"Mexican",1,1,9,3,NA,208
"270",2024-09-10 15:11:33,2024-09-10 15:28:02,0,"201.175.209.55",100,988,1,2024-09-10 15:28:03,"R_7IinNTDi0huTZ8y",NA,NA,NA,NA,32.4661,-116.6833,"anonymous","EN",1,1,15.3,91.75,92.47,19,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,4,4,4,4,7,4,4,4,4,7,7,4,7,7,7,4,7,4,4,1,7,7,4,1,85,85,7,7,4,4,5,7,23,4,NA,"Mexicana",1,2,6,7,NA,281
"271",2024-09-10 18:02:03,2024-09-10 18:13:13,0,"189.237.186.35",100,669,1,2024-09-10 18:13:14,"R_7FodhAP0ZQuy0Jr",NA,NA,NA,NA,28.7781,-106.1,"anonymous","EN",1,3,2.658,85.272,86.159,19,7,7,1,7,7,7,7,7,7,7,1,7,7,4,7,1,4,1,7,4,7,4,4,4,7,7,7,4,7,7,7,4,7,7,7,1,4,7,7,1,80,80,4,1,1,1,7,7,65,2,NA,"Mexicana",1,1,10,8,NA,263
"272",2024-09-10 20:18:02,2024-09-10 20:32:40,0,"177.227.33.148",100,878,1,2024-09-10 20:32:41,"R_1dfy9N3uRudZiVj",NA,NA,NA,NA,19.174,-103.7165,"anonymous","EN",1,1,0,0,88.218,0,7,7,4,4,7,7,7,7,7,4,7,4,7,4,7,7,7,4,4,7,7,7,7,7,4,7,7,7,7,7,7,4,7,6,6,4,4,6,6,1,70,70,5,5,1,1,7,7,24,1,NA,"Mexicano",1,1,5,4,NA,276
"273",2024-09-10 21:57:35,2024-09-10 22:05:52,0,"177.227.36.58",100,496,1,2024-09-10 22:05:53,"R_5FIZYPO6JoygUur",NA,NA,NA,NA,19.2561,-103.7486,"anonymous","EN",1,1,3.09,43.194,44.055,6,7,6,3,3,5,5,6,3,4,3,3,3,4,3,3,3,3,3,3,4,4,4,3,2,2,4,3,4,3,2,3,2,6,6,6,3,5,4,4,1,75,60,4,4,5,4,6,3,20,1,NA,"mexicana",1,1,8,6,NA,192
"274",2024-09-11 03:37:48,2024-09-11 03:45:59,0,"189.217.196.3",100,491,1,2024-09-11 03:46:00,"R_6nvmgXJst2gsD48",NA,NA,NA,NA,19.4354,-99.1427,"anonymous","EN",1,1,0.956,55.727,60.534,14,7,7,4,1,6,7,7,6,7,6,1,5,7,5,4,5,7,3,1,5,7,4,7,4,6,2,4,7,1,2,6,5,7,6,6,3,3,5,5,1,65,65,5,5,4,7,7,6,18,1,NA,"Mexicana",1,1,8,8,NA,246
"275",2024-09-11 05:41:02,2024-09-11 05:56:27,0,"201.114.105.225",100,924,1,2024-09-11 05:56:29,"R_6jlyjAA9g0iQGfD",NA,NA,NA,NA,20.2754,-97.9722,"anonymous","EN",1,1,27.226,64.887,69.027,2,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,4,7,4,7,1,4,5,1,2,7,7,1,6,7,7,4,4,7,6,2,7,7,1,60,60,7,7,1,4,1,7,27,1,NA,"Mexicana",1,1,8,10,"Ninguna",270
"276",2024-09-11 08:52:56,2024-09-11 09:09:33,0,"187.131.71.1",100,997,1,2024-09-11 09:09:34,"R_1yvKoFQAlP12o1j",NA,NA,NA,NA,19.5641,-99.2783,"anonymous","EN",1,3,4.119,31.1,39.71,2,5,5,6,5,6,5,6,5,5,5,5,5,5,5,5,5,7,6,6,6,7,5,6,6,6,6,6,7,6,6,6,4,7,7,7,3,5,4,5,1,60,60,3,3,6,7,4,3,48,2,NA,"Mexicana",1,1,10,8,"ninguno",269
"277",2024-09-11 12:54:52,2024-09-11 13:03:57,0,"187.216.26.227",100,544,1,2024-09-11 13:03:57,"R_31ZqwD6cyCkjmeb",NA,NA,NA,NA,26.9303,-105.6476,"anonymous","EN",1,2,0,0,59.901,0,7,7,5,7,7,7,7,7,7,7,4,5,7,7,7,7,7,6,7,5,7,5,5,7,7,7,7,7,7,7,7,4,7,4,7,1,4,4,7,1,70,70,7,7,6,6,6,6,42,2,NA,"mexicana",1,1,9,7,NA,302
"278",2024-09-11 16:06:01,2024-09-11 16:11:56,0,"201.108.8.59",100,355,1,2024-09-11 16:11:57,"R_6YwRtcaIFp28SkJ",NA,NA,NA,NA,19.51,-96.8942,"anonymous","EN",1,1,4.858,25.898,27.149,6,4,3,2,3,2,6,5,4,5,5,3,4,3,2,3,2,5,6,3,3,2,2,6,1,4,1,2,4,4,5,6,6,5,4,6,4,5,4,3,5,55,65,7,7,4,4,7,7,27,1,NA,"Mexicano",1,1,9,4,NA,205
"279",2024-09-11 18:17:29,2024-09-11 18:22:55,0,"177.240.144.156",100,326,1,2024-09-11 18:22:56,"R_7FGEgcXvitFVQzv",NA,NA,NA,NA,19.6992,-101.2336,"anonymous","EN",1,1,0,0,38.1,0,7,4,5,5,5,5,7,5,7,7,6,7,2,5,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,5,7,4,4,5,6,1,70,70,4,4,7,6,4,2,26,2,NA,"mexicana",1,1,9,6,NA,281
"280",2024-09-10 11:07:22,2024-09-10 11:09:45,0,"189.217.194.246",12,142,0,2024-09-12 11:09:46,"R_1rlhVPVC31Nccgy",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"281",2024-09-12 17:12:58,2024-09-12 17:20:45,0,"187.189.173.246",100,467,1,2024-09-12 17:20:46,"R_3qBBvjzqSccrFml",NA,NA,NA,NA,19.5006,-99.0887,"anonymous","EN",1,1,0,0,56.051,0,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,6,6,6,5,6,6,6,6,6,6,7,6,6,6,6,2,6,7,7,6,6,7,7,1,65,65,6,6,7,4,3,3,29,1,NA,"venezuela",1,1,7,5,"muy importante esta ecuesta para tener impacto en la sociedad",295
"282",2024-09-12 18:19:46,2024-09-12 18:31:12,0,"189.201.42.176",100,686,1,2024-09-12 18:31:13,"R_3xyCUlpIoVXUTPx",NA,NA,NA,NA,20.671,-103.3299,"anonymous","EN",1,1,0.675,59.129,59.8,9,7,6,1,5,6,6,7,7,7,4,6,4,6,5,6,3,7,1,6,6,7,5,6,6,7,6,6,7,6,6,4,1,7,6,3,1,7,4,6,1,65,65,4,4,1,1,4,3,20,1,NA,"Mexicano",1,1,8,4,"Me hubiera gustado que tocaran mas el tema socioeconómico de las personas",241
"283",2024-09-13 13:29:30,2024-09-13 13:37:31,0,"200.68.169.12",100,480,1,2024-09-13 13:37:32,"R_5SBNphCiV5rkWfe",NA,NA,NA,NA,19.4342,-99.0559,"anonymous","EN",1,3,2.527,59.94,77.247,6,7,7,1,4,7,6,7,3,7,7,1,1,7,1,4,4,2,1,1,2,3,1,3,1,4,1,1,3,3,4,1,7,7,7,7,5,5,7,7,1,60,60,1,7,1,4,6,7,52,2,NA,"Mexicana",1,1,10,8,NA,209
"284",2024-09-11 15:33:35,2024-09-11 15:36:46,0,"187.188.211.204",24,191,0,2024-09-13 15:36:47,"R_1wSGXT9gqPP4BYt",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,1,6.534,36.459,37.618,4,7,4,4,1,7,4,7,1,5,4,7,5,7,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"285",2024-09-11 18:14:10,2024-09-11 18:14:58,0,"177.228.167.46",12,48,0,2024-09-13 18:15:02,"R_32Yut4MTSdQaYKJ",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"286",2024-09-11 20:35:19,2024-09-11 20:36:46,0,"177.245.223.44",18,87,0,2024-09-13 20:36:50,"R_6ls2KBSPfE9iyC2",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,1,3.203,35.111,38.727,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"287",2024-09-13 21:35:27,2024-09-13 22:01:12,0,"189.150.208.164",100,1545,1,2024-09-13 22:01:13,"R_6fkYrUiBf6pxFF9",NA,NA,NA,NA,17.1114,-96.7045,"anonymous","EN",1,1,0,0,206.189,0,7,7,4,5,6,7,7,4,4,4,4,4,7,5,7,5,7,4,5,6,7,6,4,6,4,4,4,6,4,6,5,4,7,7,7,5,5,7,7,1,80,80,3,3,3,6,6,5,27,1,NA,"Mexicana",1,1,9,4,NA,258
"288",2024-09-14 02:50:10,2024-09-14 02:52:09,0,"187.136.229.65",100,118,1,2024-09-14 02:52:09,"R_7iPDyhICFcZGnj2",NA,NA,NA,NA,22.3349,-97.8901,"anonymous","EN",1,1,0,0,21.667,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,55,60,4,4,4,4,4,4,43,1,NA,"mexicana",1,1,8,8,"nose",177
"289",2024-09-14 09:59:42,2024-09-14 10:03:47,0,"187.188.211.204",100,244,1,2024-09-14 10:03:48,"R_67OJGhZDHL5cEUr",NA,NA,NA,NA,19.7316,-98.9792,"anonymous","EN",1,1,2.159,30.439,30.939,5,5,4,7,7,4,4,4,4,4,5,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,5,4,5,4,75,75,4,4,4,4,4,4,18,1,NA,"Mexicano",1,2,6,4,NA,210
"290",2024-09-14 12:22:58,2024-09-14 12:30:14,0,"187.201.29.166",100,436,1,2024-09-14 12:30:15,"R_1KpVJm5vqDRgNnr",NA,NA,NA,NA,20.6381,-103.348,"anonymous","EN",1,1,0,0,54.421,0,7,3,3,5,3,5,5,5,3,3,5,3,3,3,3,3,6,6,6,5,6,6,6,6,6,6,6,6,6,6,5,4,6,5,6,4,4,5,5,1,60,65,6,6,7,7,6,6,24,1,NA,"mexicano",1,1,7,7,NA,246
"291",2024-09-14 13:30:34,2024-09-14 13:35:20,0,"177.232.6.43",100,286,1,2024-09-14 13:35:21,"R_5qwaROY0NwMufFF",NA,NA,NA,NA,22.7459,-102.5137,"anonymous","EN",1,1,12.901,30.768,32.867,5,7,4,4,4,7,7,4,6,6,7,7,7,5,4,4,4,4,5,7,4,5,4,4,5,5,7,7,4,6,6,7,7,7,7,7,7,7,7,7,1,70,70,4,4,4,7,7,7,24,1,NA,"Mexicana",1,1,7,5,NA,273
"292",2024-09-14 14:42:32,2024-09-14 14:53:55,0,"189.203.150.153",100,683,1,2024-09-14 14:53:56,"R_7eR6TfpPvpisiiH",NA,NA,NA,NA,19.3615,-99.1368,"anonymous","EN",1,3,0,0,140.323,0,7,4,6,7,7,7,7,6,7,4,7,7,6,4,6,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,2,7,7,7,4,4,7,7,1,90,70,7,7,1,5,7,5,47,2,NA,"mexicana",1,1,9,7,"me gustó mucho esta encuesta",303
"293",2024-09-14 23:52:05,2024-09-14 23:55:55,0,"201.123.152.99",100,229,1,2024-09-14 23:55:56,"R_58cBMXyGqsHoZDX",NA,NA,NA,NA,19.1835,-96.1814,"anonymous","EN",1,1,2.385,31.086,32.059,7,4,6,1,1,4,4,3,1,4,4,4,7,4,4,1,1,2,3,3,4,4,3,3,3,4,3,3,3,3,2,4,5,2,3,4,3,3,5,2,5,90,90,4,4,4,3,4,5,18,1,NA,"Aleman",1,2,7,3,"ajsjajjajajaj",171
"294",2024-09-15 15:48:11,2024-09-15 15:57:38,0,"201.174.57.198",100,566,1,2024-09-15 15:57:38,"R_1z9IDdvabw1Av9T",NA,NA,NA,NA,19.0927,-98.2209,"anonymous","EN",1,1,2.396,49.866,50.924,7,7,7,5,7,7,7,7,7,7,6,6,7,7,7,6,6,6,6,7,7,7,6,5,6,7,6,7,7,6,7,6,6,7,6,6,4,4,7,7,1,75,75,4,4,4,5,4,4,25,2,NA,"Mexicana",1,1,6,8,NA,294
"295",2024-09-15 18:00:29,2024-09-15 18:04:25,0,"177.228.44.62",100,235,1,2024-09-15 18:04:26,"R_7mfiAIX99ueb8c1",NA,NA,NA,NA,21.0891,-101.6389,"anonymous","EN",1,1,0.765,77.418,78.473,24,3,5,5,4,2,2,4,2,6,3,3,5,2,4,6,5,5,6,4,3,3,5,4,6,6,5,3,6,6,4,6,5,5,7,4,4,4,5,5,6,80,80,4,4,6,5,3,1,24,1,NA,"Mexicana",1,1,6,3,NA,214
"296",2024-09-16 00:13:07,2024-09-16 00:20:45,0,"201.160.193.195",100,458,1,2024-09-16 00:20:46,"R_6M3gVcWAxrBoxLX",NA,NA,NA,NA,18.8956,-99.1734,"anonymous","EN",1,1,2.352,41.348,41.888,11,7,6,1,1,5,7,7,3,7,7,1,1,7,1,3,2,5,1,5,5,7,6,1,6,7,2,4,5,3,4,1,2,7,7,7,5,6,6,5,1,60,60,4,5,4,5,6,6,19,2,NA,"Mexicana",1,1,6,4,NA,219
"297",2024-09-16 07:16:44,2024-09-16 07:24:31,0,"104.28.91.76",100,467,1,2024-09-16 07:24:32,"R_1PB04vkEkmbCzEP",NA,NA,NA,NA,19.4203,-99.1193,"anonymous","EN",1,3,5.288,44.709,45.934,4,1,7,1,1,1,7,7,7,7,7,1,6,7,1,1,1,7,1,1,5,7,7,6,7,7,1,6,7,1,1,1,4,7,7,7,6,6,7,7,1,70,70,7,7,1,7,7,7,46,1,NA,"Mexicana",1,1,9,6,NA,237
"298",2024-09-16 11:19:31,2024-09-16 11:27:06,0,"187.189.92.116",100,454,1,2024-09-16 11:27:07,"R_7KwITD3bePj4o5r",NA,NA,NA,NA,19.5058,-99.1158,"anonymous","EN",1,3,2.164,38.148,39.541,7,7,7,4,4,7,7,7,7,6,7,4,7,7,4,6,4,7,4,7,4,7,6,6,5,7,7,7,4,4,6,7,5,7,6,6,6,6,7,7,1,75,75,1,1,7,7,6,4,46,2,NA,"Mexicana",1,1,8,5,"Es una encuesta interesante",280
"299",2024-09-14 12:56:12,2024-09-14 12:56:27,0,"201.172.175.196",12,14,0,2024-09-16 12:56:31,"R_3ksQs8qKtnTJemP",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"300",2024-09-16 19:28:00,2024-09-16 19:36:21,0,"189.165.188.99",100,500,1,2024-09-16 19:36:22,"R_3b18JUKmQAfw1VD",NA,NA,NA,NA,19.0626,-98.3063,"anonymous","EN",1,1,0,0,59.547,0,7,6,6,7,6,7,6,7,6,7,6,6,7,7,6,7,7,6,7,7,5,6,6,6,5,7,5,7,5,6,4,4,7,6,6,4,6,5,5,1,80,70,6,6,2,7,6,4,19,1,NA,"Mexicano",1,1,7,5,NA,284
"301",2024-09-16 21:38:16,2024-09-16 21:48:19,0,"177.226.105.218",100,603,1,2024-09-16 21:48:20,"R_7uYSW3PBddcoFEt",NA,NA,NA,NA,24.0021,-104.5789,"anonymous","EN",1,1,0,0,91.262,0,7,5,3,3,6,4,7,3,6,3,3,3,5,3,2,4,6,4,4,6,5,6,5,6,6,4,6,6,5,3,5,4,7,5,6,4,4,6,6,1,60,60,6,6,4,3,7,6,18,1,NA,"Mexicano",1,1,8,4,NA,235
"302",2024-09-17 12:41:35,2024-09-17 12:45:21,0,"189.203.45.89",100,226,1,2024-09-17 12:45:22,"R_1mv3qMagrInHiwN",NA,NA,NA,NA,19.3573,-99.0925,"anonymous","EN",1,3,8.065,20.052,21.225,6,1,7,1,1,7,7,7,7,7,7,1,1,7,1,1,1,7,1,1,1,7,7,1,7,7,1,1,7,1,1,1,2,7,7,7,5,5,7,7,1,80,80,7,7,1,6,7,7,46,1,NA,"Mexicana",1,1,9,6,NA,219
"303",2024-09-17 17:22:34,2024-09-17 17:28:57,0,"187.189.154.154",100,383,1,2024-09-17 17:28:59,"R_1TSocsKE2SMakSC",NA,NA,NA,NA,20.6381,-103.348,"anonymous","EN",1,1,0,0,110.092,0,7,6,7,7,7,7,7,7,7,7,4,7,7,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,5,5,7,7,1,65,65,4,4,3,7,7,7,27,1,NA,"mexicano",1,1,9,5,NA,307
